query_id,cas_a,cas_b,gold_chunk,gold_chunk_cas,rank_426,in_259_valid
pair::101-27-9::11138-49-1::t4,101-27-9,11138-49-1,sec::101-27-9::10,101-27-9,3,True
pair::101-27-9::11138-49-1::t4,101-27-9,11138-49-1,sec::101-27-9::2,101-27-9,5,True
pair::101-27-9::11138-49-1::t4,101-27-9,11138-49-1,sec::11138-49-1::10,11138-49-1,2,True
pair::101-27-9::11138-49-1::t4,101-27-9,11138-49-1,sec::11138-49-1::2,11138-49-1,1,True
pair::101-68-8::1310-73-2::t0,101-68-8,1310-73-2,sec::101-68-8::10,101-68-8,1,True
pair::101-68-8::1310-73-2::t0,101-68-8,1310-73-2,sec::101-68-8::2::p1,101-68-8,2,True
pair::101-68-8::1310-73-2::t0,101-68-8,1310-73-2,sec::101-68-8::2::p2,101-68-8,,True
pair::101-68-8::1310-73-2::t0,101-68-8,1310-73-2,sec::1310-73-2::10,1310-73-2,4,True
pair::101-68-8::1310-73-2::t0,101-68-8,1310-73-2,sec::1310-73-2::2,1310-73-2,7,True
pair::101-68-8::1310-73-2::t1,101-68-8,1310-73-2,sec::101-68-8::10,101-68-8,1,True
pair::101-68-8::1310-73-2::t1,101-68-8,1310-73-2,sec::101-68-8::2::p1,101-68-8,3,True
pair::101-68-8::1310-73-2::t1,101-68-8,1310-73-2,sec::101-68-8::2::p2,101-68-8,,True
pair::101-68-8::1310-73-2::t1,101-68-8,1310-73-2,sec::1310-73-2::10,1310-73-2,4,True
pair::101-68-8::1310-73-2::t1,101-68-8,1310-73-2,sec::1310-73-2::2,1310-73-2,2,True
pair::101-68-8::1310-73-2::t2,101-68-8,1310-73-2,sec::101-68-8::10,101-68-8,2,True
pair::101-68-8::1310-73-2::t2,101-68-8,1310-73-2,sec::101-68-8::2::p1,101-68-8,1,True
pair::101-68-8::1310-73-2::t2,101-68-8,1310-73-2,sec::101-68-8::2::p2,101-68-8,,True
pair::101-68-8::1310-73-2::t2,101-68-8,1310-73-2,sec::1310-73-2::10,1310-73-2,5,True
pair::101-68-8::1310-73-2::t2,101-68-8,1310-73-2,sec::1310-73-2::2,1310-73-2,3,True
pair::101-68-8::1310-73-2::t3,101-68-8,1310-73-2,sec::101-68-8::10,101-68-8,1,True
pair::101-68-8::1310-73-2::t3,101-68-8,1310-73-2,sec::101-68-8::2::p1,101-68-8,2,True
pair::101-68-8::1310-73-2::t3,101-68-8,1310-73-2,sec::101-68-8::2::p2,101-68-8,,True
pair::101-68-8::1310-73-2::t3,101-68-8,1310-73-2,sec::1310-73-2::10,1310-73-2,3,True
pair::101-68-8::1310-73-2::t3,101-68-8,1310-73-2,sec::1310-73-2::2,1310-73-2,8,True
pair::101-68-8::1310-73-2::t4,101-68-8,1310-73-2,sec::101-68-8::10,101-68-8,1,True
pair::101-68-8::1310-73-2::t4,101-68-8,1310-73-2,sec::101-68-8::2::p1,101-68-8,3,True
pair::101-68-8::1310-73-2::t4,101-68-8,1310-73-2,sec::101-68-8::2::p2,101-68-8,,True
pair::101-68-8::1310-73-2::t4,101-68-8,1310-73-2,sec::1310-73-2::10,1310-73-2,11,True
pair::101-68-8::1310-73-2::t4,101-68-8,1310-73-2,sec::1310-73-2::2,1310-73-2,2,True
pair::108-24-7::60-00-4::t0,108-24-7,60-00-4,sec::108-24-7::10,108-24-7,2,True
pair::108-24-7::60-00-4::t0,108-24-7,60-00-4,sec::108-24-7::2,108-24-7,4,True
pair::108-24-7::60-00-4::t0,108-24-7,60-00-4,sec::60-00-4::10,60-00-4,1,True
pair::108-24-7::60-00-4::t0,108-24-7,60-00-4,sec::60-00-4::2,60-00-4,7,True
pair::108-24-7::60-00-4::t1,108-24-7,60-00-4,sec::108-24-7::10,108-24-7,9,True
pair::108-24-7::60-00-4::t1,108-24-7,60-00-4,sec::108-24-7::2,108-24-7,3,True
pair::108-24-7::60-00-4::t1,108-24-7,60-00-4,sec::60-00-4::10,60-00-4,5,True
pair::108-24-7::60-00-4::t1,108-24-7,60-00-4,sec::60-00-4::2,60-00-4,7,True
pair::108-24-7::60-00-4::t2,108-24-7,60-00-4,sec::108-24-7::10,108-24-7,7,True
pair::108-24-7::60-00-4::t2,108-24-7,60-00-4,sec::108-24-7::2,108-24-7,1,True
pair::108-24-7::60-00-4::t2,108-24-7,60-00-4,sec::60-00-4::10,60-00-4,3,True
pair::108-24-7::60-00-4::t2,108-24-7,60-00-4,sec::60-00-4::2,60-00-4,5,True
pair::108-24-7::60-00-4::t3,108-24-7,60-00-4,sec::108-24-7::10,108-24-7,3,True
pair::108-24-7::60-00-4::t3,108-24-7,60-00-4,sec::108-24-7::2,108-24-7,5,True
pair::108-24-7::60-00-4::t3,108-24-7,60-00-4,sec::60-00-4::10,60-00-4,1,True
pair::108-24-7::60-00-4::t3,108-24-7,60-00-4,sec::60-00-4::2,60-00-4,7,True
pair::108-24-7::60-00-4::t4,108-24-7,60-00-4,sec::108-24-7::10,108-24-7,6,True
pair::108-24-7::60-00-4::t4,108-24-7,60-00-4,sec::108-24-7::2,108-24-7,3,True
pair::108-24-7::60-00-4::t4,108-24-7,60-00-4,sec::60-00-4::10,60-00-4,2,True
pair::108-24-7::60-00-4::t4,108-24-7,60-00-4,sec::60-00-4::2,60-00-4,1,True
pair::100-07-2::118-52-5::t0,100-07-2,118-52-5,sec::100-07-2::10,100-07-2,1,True
pair::100-07-2::118-52-5::t0,100-07-2,118-52-5,sec::100-07-2::2,100-07-2,4,True
pair::100-07-2::118-52-5::t0,100-07-2,118-52-5,sec::118-52-5::10,118-52-5,3,True
pair::100-07-2::118-52-5::t0,100-07-2,118-52-5,sec::118-52-5::2,118-52-5,2,True
pair::100-07-2::118-52-5::t1,100-07-2,118-52-5,sec::100-07-2::10,100-07-2,2,True
pair::100-07-2::118-52-5::t1,100-07-2,118-52-5,sec::100-07-2::2,100-07-2,1,True
pair::100-07-2::118-52-5::t1,100-07-2,118-52-5,sec::118-52-5::10,118-52-5,4,True
pair::100-07-2::118-52-5::t1,100-07-2,118-52-5,sec::118-52-5::2,118-52-5,3,True
pair::100-07-2::118-52-5::t2,100-07-2,118-52-5,sec::100-07-2::10,100-07-2,1,True
pair::100-07-2::118-52-5::t2,100-07-2,118-52-5,sec::100-07-2::2,100-07-2,2,True
pair::100-07-2::118-52-5::t2,100-07-2,118-52-5,sec::118-52-5::10,118-52-5,4,True
pair::100-07-2::118-52-5::t2,100-07-2,118-52-5,sec::118-52-5::2,118-52-5,3,True
pair::100-07-2::118-52-5::t3,100-07-2,118-52-5,sec::100-07-2::10,100-07-2,1,True
pair::100-07-2::118-52-5::t3,100-07-2,118-52-5,sec::100-07-2::2,100-07-2,2,True
pair::100-07-2::118-52-5::t3,100-07-2,118-52-5,sec::118-52-5::10,118-52-5,3,True
pair::100-07-2::118-52-5::t3,100-07-2,118-52-5,sec::118-52-5::2,118-52-5,4,True
pair::100-07-2::118-52-5::t4,100-07-2,118-52-5,sec::100-07-2::10,100-07-2,1,True
pair::100-07-2::118-52-5::t4,100-07-2,118-52-5,sec::100-07-2::2,100-07-2,3,True
pair::100-07-2::118-52-5::t4,100-07-2,118-52-5,sec::118-52-5::10,118-52-5,4,True
pair::100-07-2::118-52-5::t4,100-07-2,118-52-5,sec::118-52-5::2,118-52-5,2,True
pair::119-53-9::7429-90-5::t0,119-53-9,7429-90-5,sec::119-53-9::10,119-53-9,1,True
pair::119-53-9::7429-90-5::t0,119-53-9,7429-90-5,sec::119-53-9::2,119-53-9,3,True
pair::119-53-9::7429-90-5::t0,119-53-9,7429-90-5,sec::7429-90-5::10,7429-90-5,2,True
pair::119-53-9::7429-90-5::t0,119-53-9,7429-90-5,sec::7429-90-5::2,7429-90-5,,True
pair::119-53-9::7429-90-5::t1,119-53-9,7429-90-5,sec::119-53-9::10,119-53-9,8,True
pair::119-53-9::7429-90-5::t1,119-53-9,7429-90-5,sec::119-53-9::2,119-53-9,16,True
pair::119-53-9::7429-90-5::t1,119-53-9,7429-90-5,sec::7429-90-5::10,7429-90-5,1,True
pair::119-53-9::7429-90-5::t1,119-53-9,7429-90-5,sec::7429-90-5::2,7429-90-5,10,True
pair::119-53-9::7429-90-5::t2,119-53-9,7429-90-5,sec::119-53-9::10,119-53-9,4,True
pair::119-53-9::7429-90-5::t2,119-53-9,7429-90-5,sec::119-53-9::2,119-53-9,,True
pair::119-53-9::7429-90-5::t2,119-53-9,7429-90-5,sec::7429-90-5::10,7429-90-5,1,True
pair::119-53-9::7429-90-5::t2,119-53-9,7429-90-5,sec::7429-90-5::2,7429-90-5,5,True
pair::119-53-9::7429-90-5::t3,119-53-9,7429-90-5,sec::119-53-9::10,119-53-9,4,True
pair::119-53-9::7429-90-5::t3,119-53-9,7429-90-5,sec::119-53-9::2,119-53-9,,True
pair::119-53-9::7429-90-5::t3,119-53-9,7429-90-5,sec::7429-90-5::10,7429-90-5,1,True
pair::119-53-9::7429-90-5::t3,119-53-9,7429-90-5,sec::7429-90-5::2,7429-90-5,,True
pair::119-53-9::7429-90-5::t4,119-53-9,7429-90-5,sec::119-53-9::10,119-53-9,8,True
pair::119-53-9::7429-90-5::t4,119-53-9,7429-90-5,sec::119-53-9::2,119-53-9,,True
pair::119-53-9::7429-90-5::t4,119-53-9,7429-90-5,sec::7429-90-5::10,7429-90-5,7,True
pair::119-53-9::7429-90-5::t4,119-53-9,7429-90-5,sec::7429-90-5::2,7429-90-5,1,True
pair::101-02-0::15630-89-4::t0,101-02-0,15630-89-4,sec::101-02-0::10,101-02-0,1,True
pair::101-02-0::15630-89-4::t0,101-02-0,15630-89-4,sec::101-02-0::2,101-02-0,7,True
pair::101-02-0::15630-89-4::t0,101-02-0,15630-89-4,sec::15630-89-4::10,15630-89-4,10,True
pair::101-02-0::15630-89-4::t0,101-02-0,15630-89-4,sec::15630-89-4::2,15630-89-4,,True
pair::101-02-0::15630-89-4::t1,101-02-0,15630-89-4,sec::101-02-0::10,101-02-0,1,True
pair::101-02-0::15630-89-4::t1,101-02-0,15630-89-4,sec::101-02-0::2,101-02-0,11,True
pair::101-02-0::15630-89-4::t1,101-02-0,15630-89-4,sec::15630-89-4::10,15630-89-4,2,True
pair::101-02-0::15630-89-4::t1,101-02-0,15630-89-4,sec::15630-89-4::2,15630-89-4,,True
pair::101-02-0::15630-89-4::t2,101-02-0,15630-89-4,sec::101-02-0::10,101-02-0,1,True
pair::101-02-0::15630-89-4::t2,101-02-0,15630-89-4,sec::101-02-0::2,101-02-0,3,True
pair::101-02-0::15630-89-4::t2,101-02-0,15630-89-4,sec::15630-89-4::10,15630-89-4,2,True
pair::101-02-0::15630-89-4::t2,101-02-0,15630-89-4,sec::15630-89-4::2,15630-89-4,,True
pair::101-02-0::15630-89-4::t3,101-02-0,15630-89-4,sec::101-02-0::10,101-02-0,1,True
pair::101-02-0::15630-89-4::t3,101-02-0,15630-89-4,sec::101-02-0::2,101-02-0,9,True
pair::101-02-0::15630-89-4::t3,101-02-0,15630-89-4,sec::15630-89-4::10,15630-89-4,2,True
pair::101-02-0::15630-89-4::t3,101-02-0,15630-89-4,sec::15630-89-4::2,15630-89-4,,True
pair::101-02-0::15630-89-4::t4,101-02-0,15630-89-4,sec::101-02-0::10,101-02-0,1,True
pair::101-02-0::15630-89-4::t4,101-02-0,15630-89-4,sec::101-02-0::2,101-02-0,6,True
pair::101-02-0::15630-89-4::t4,101-02-0,15630-89-4,sec::15630-89-4::10,15630-89-4,2,True
pair::101-02-0::15630-89-4::t4,101-02-0,15630-89-4,sec::15630-89-4::2,15630-89-4,17,True
pair::1762-95-4::64-19-7::t0,1762-95-4,64-19-7,sec::1762-95-4::10,1762-95-4,1,True
pair::1762-95-4::64-19-7::t0,1762-95-4,64-19-7,sec::1762-95-4::2,1762-95-4,2,True
pair::1762-95-4::64-19-7::t0,1762-95-4,64-19-7,sec::64-19-7::10,64-19-7,17,True
pair::1762-95-4::64-19-7::t0,1762-95-4,64-19-7,sec::64-19-7::2,64-19-7,,True
pair::1762-95-4::64-19-7::t1,1762-95-4,64-19-7,sec::1762-95-4::10,1762-95-4,1,True
pair::1762-95-4::64-19-7::t1,1762-95-4,64-19-7,sec::1762-95-4::2,1762-95-4,2,True
pair::1762-95-4::64-19-7::t1,1762-95-4,64-19-7,sec::64-19-7::10,64-19-7,20,True
pair::1762-95-4::64-19-7::t1,1762-95-4,64-19-7,sec::64-19-7::2,64-19-7,,True
pair::1762-95-4::64-19-7::t2,1762-95-4,64-19-7,sec::1762-95-4::10,1762-95-4,2,True
pair::1762-95-4::64-19-7::t2,1762-95-4,64-19-7,sec::1762-95-4::2,1762-95-4,1,True
pair::1762-95-4::64-19-7::t2,1762-95-4,64-19-7,sec::64-19-7::10,64-19-7,18,True
pair::1762-95-4::64-19-7::t2,1762-95-4,64-19-7,sec::64-19-7::2,64-19-7,,True
pair::1762-95-4::64-19-7::t3,1762-95-4,64-19-7,sec::1762-95-4::10,1762-95-4,1,True
pair::1762-95-4::64-19-7::t3,1762-95-4,64-19-7,sec::1762-95-4::2,1762-95-4,2,True
pair::1762-95-4::64-19-7::t3,1762-95-4,64-19-7,sec::64-19-7::10,64-19-7,14,True
pair::1762-95-4::64-19-7::t3,1762-95-4,64-19-7,sec::64-19-7::2,64-19-7,,True
pair::1762-95-4::64-19-7::t4,1762-95-4,64-19-7,sec::1762-95-4::10,1762-95-4,2,True
pair::1762-95-4::64-19-7::t4,1762-95-4,64-19-7,sec::1762-95-4::2,1762-95-4,1,True
pair::1762-95-4::64-19-7::t4,1762-95-4,64-19-7,sec::64-19-7::10,64-19-7,,True
pair::1762-95-4::64-19-7::t4,1762-95-4,64-19-7,sec::64-19-7::2,64-19-7,,True
pair::115-19-5::1185-81-5::t0,115-19-5,1185-81-5,sec::115-19-5::10,115-19-5,3,True
pair::115-19-5::1185-81-5::t0,115-19-5,1185-81-5,sec::115-19-5::2,115-19-5,5,True
pair::115-19-5::1185-81-5::t0,115-19-5,1185-81-5,sec::1185-81-5::10,1185-81-5,1,True
pair::115-19-5::1185-81-5::t0,115-19-5,1185-81-5,sec::1185-81-5::2,1185-81-5,2,True
pair::115-19-5::1185-81-5::t1,115-19-5,1185-81-5,sec::115-19-5::10,115-19-5,4,True
pair::115-19-5::1185-81-5::t1,115-19-5,1185-81-5,sec::115-19-5::2,115-19-5,3,True
pair::115-19-5::1185-81-5::t1,115-19-5,1185-81-5,sec::1185-81-5::10,1185-81-5,1,True
pair::115-19-5::1185-81-5::t1,115-19-5,1185-81-5,sec::1185-81-5::2,1185-81-5,2,True
pair::115-19-5::1185-81-5::t2,115-19-5,1185-81-5,sec::115-19-5::10,115-19-5,3,True
pair::115-19-5::1185-81-5::t2,115-19-5,1185-81-5,sec::115-19-5::2,115-19-5,4,True
pair::115-19-5::1185-81-5::t2,115-19-5,1185-81-5,sec::1185-81-5::10,1185-81-5,1,True
pair::115-19-5::1185-81-5::t2,115-19-5,1185-81-5,sec::1185-81-5::2,1185-81-5,2,True
pair::115-19-5::1185-81-5::t3,115-19-5,1185-81-5,sec::115-19-5::10,115-19-5,3,True
pair::115-19-5::1185-81-5::t3,115-19-5,1185-81-5,sec::115-19-5::2,115-19-5,6,True
pair::115-19-5::1185-81-5::t3,115-19-5,1185-81-5,sec::1185-81-5::10,1185-81-5,1,True
pair::115-19-5::1185-81-5::t3,115-19-5,1185-81-5,sec::1185-81-5::2,1185-81-5,2,True
pair::115-19-5::1185-81-5::t4,115-19-5,1185-81-5,sec::115-19-5::10,115-19-5,7,True
pair::115-19-5::1185-81-5::t4,115-19-5,1185-81-5,sec::115-19-5::2,115-19-5,3,True
pair::115-19-5::1185-81-5::t4,115-19-5,1185-81-5,sec::1185-81-5::10,1185-81-5,1,True
pair::115-19-5::1185-81-5::t4,115-19-5,1185-81-5,sec::1185-81-5::2,1185-81-5,2,True
pair::104-88-1::12136-45-7::t0,104-88-1,12136-45-7,sec::104-88-1::10,104-88-1,1,True
pair::104-88-1::12136-45-7::t0,104-88-1,12136-45-7,sec::104-88-1::2,104-88-1,2,True
pair::104-88-1::12136-45-7::t0,104-88-1,12136-45-7,sec::12136-45-7::10,12136-45-7,3,True
pair::104-88-1::12136-45-7::t0,104-88-1,12136-45-7,sec::12136-45-7::2,12136-45-7,11,True
pair::104-88-1::12136-45-7::t1,104-88-1,12136-45-7,sec::104-88-1::10,104-88-1,2,True
pair::104-88-1::12136-45-7::t1,104-88-1,12136-45-7,sec::104-88-1::2,104-88-1,1,True
pair::104-88-1::12136-45-7::t1,104-88-1,12136-45-7,sec::12136-45-7::10,12136-45-7,6,True
pair::104-88-1::12136-45-7::t1,104-88-1,12136-45-7,sec::12136-45-7::2,12136-45-7,3,True
pair::104-88-1::12136-45-7::t2,104-88-1,12136-45-7,sec::104-88-1::10,104-88-1,2,True
pair::104-88-1::12136-45-7::t2,104-88-1,12136-45-7,sec::104-88-1::2,104-88-1,1,True
pair::104-88-1::12136-45-7::t2,104-88-1,12136-45-7,sec::12136-45-7::10,12136-45-7,3,True
pair::104-88-1::12136-45-7::t2,104-88-1,12136-45-7,sec::12136-45-7::2,12136-45-7,4,True
pair::104-88-1::12136-45-7::t3,104-88-1,12136-45-7,sec::104-88-1::10,104-88-1,1,True
pair::104-88-1::12136-45-7::t3,104-88-1,12136-45-7,sec::104-88-1::2,104-88-1,2,True
pair::104-88-1::12136-45-7::t3,104-88-1,12136-45-7,sec::12136-45-7::10,12136-45-7,3,True
pair::104-88-1::12136-45-7::t3,104-88-1,12136-45-7,sec::12136-45-7::2,12136-45-7,,True
pair::104-88-1::12136-45-7::t4,104-88-1,12136-45-7,sec::104-88-1::10,104-88-1,1,True
pair::104-88-1::12136-45-7::t4,104-88-1,12136-45-7,sec::104-88-1::2,104-88-1,2,True
pair::104-88-1::12136-45-7::t4,104-88-1,12136-45-7,sec::12136-45-7::10,12136-45-7,8,True
pair::104-88-1::12136-45-7::t4,104-88-1,12136-45-7,sec::12136-45-7::2,12136-45-7,3,True
pair::101-27-9::15630-89-4::t0,101-27-9,15630-89-4,sec::101-27-9::10,101-27-9,11,True
pair::101-27-9::15630-89-4::t0,101-27-9,15630-89-4,sec::101-27-9::2,101-27-9,7,True
pair::101-27-9::15630-89-4::t0,101-27-9,15630-89-4,sec::15630-89-4::10,15630-89-4,8,True
pair::101-27-9::15630-89-4::t0,101-27-9,15630-89-4,sec::15630-89-4::2,15630-89-4,18,True
pair::101-27-9::15630-89-4::t1,101-27-9,15630-89-4,sec::101-27-9::10,101-27-9,2,True
pair::101-27-9::15630-89-4::t1,101-27-9,15630-89-4,sec::101-27-9::2,101-27-9,7,True
pair::101-27-9::15630-89-4::t1,101-27-9,15630-89-4,sec::15630-89-4::10,15630-89-4,4,True
pair::101-27-9::15630-89-4::t1,101-27-9,15630-89-4,sec::15630-89-4::2,15630-89-4,,True
pair::101-27-9::15630-89-4::t2,101-27-9,15630-89-4,sec::101-27-9::10,101-27-9,1,True
pair::101-27-9::15630-89-4::t2,101-27-9,15630-89-4,sec::101-27-9::2,101-27-9,3,True
pair::101-27-9::15630-89-4::t2,101-27-9,15630-89-4,sec::15630-89-4::10,15630-89-4,9,True
pair::101-27-9::15630-89-4::t2,101-27-9,15630-89-4,sec::15630-89-4::2,15630-89-4,19,True
pair::101-27-9::15630-89-4::t3,101-27-9,15630-89-4,sec::101-27-9::10,101-27-9,1,True
pair::101-27-9::15630-89-4::t3,101-27-9,15630-89-4,sec::101-27-9::2,101-27-9,11,True
pair::101-27-9::15630-89-4::t3,101-27-9,15630-89-4,sec::15630-89-4::10,15630-89-4,3,True
pair::101-27-9::15630-89-4::t3,101-27-9,15630-89-4,sec::15630-89-4::2,15630-89-4,,True
pair::101-27-9::15630-89-4::t4,101-27-9,15630-89-4,sec::101-27-9::10,101-27-9,5,True
pair::101-27-9::15630-89-4::t4,101-27-9,15630-89-4,sec::101-27-9::2,101-27-9,6,True
pair::101-27-9::15630-89-4::t4,101-27-9,15630-89-4,sec::15630-89-4::10,15630-89-4,2,True
pair::101-27-9::15630-89-4::t4,101-27-9,15630-89-4,sec::15630-89-4::2,15630-89-4,10,True
pair::105-64-6::105-74-8::t0,105-64-6,105-74-8,sec::105-64-6::10,105-64-6,1,True
pair::105-64-6::105-74-8::t0,105-64-6,105-74-8,sec::105-64-6::2,105-64-6,3,True
pair::105-64-6::105-74-8::t0,105-64-6,105-74-8,sec::105-74-8::10,105-74-8,2,True
pair::105-64-6::105-74-8::t0,105-64-6,105-74-8,sec::105-74-8::2,105-74-8,4,True
pair::105-64-6::105-74-8::t1,105-64-6,105-74-8,sec::105-64-6::10,105-64-6,3,True
pair::105-64-6::105-74-8::t1,105-64-6,105-74-8,sec::105-64-6::2,105-64-6,1,True
pair::105-64-6::105-74-8::t1,105-64-6,105-74-8,sec::105-74-8::10,105-74-8,2,True
pair::105-64-6::105-74-8::t1,105-64-6,105-74-8,sec::105-74-8::2,105-74-8,4,True
pair::105-64-6::105-74-8::t2,105-64-6,105-74-8,sec::105-64-6::10,105-64-6,1,True
pair::105-64-6::105-74-8::t2,105-64-6,105-74-8,sec::105-64-6::2,105-64-6,2,True
pair::105-64-6::105-74-8::t2,105-64-6,105-74-8,sec::105-74-8::10,105-74-8,3,True
pair::105-64-6::105-74-8::t2,105-64-6,105-74-8,sec::105-74-8::2,105-74-8,4,True
pair::105-64-6::105-74-8::t3,105-64-6,105-74-8,sec::105-64-6::10,105-64-6,1,True
pair::105-64-6::105-74-8::t3,105-64-6,105-74-8,sec::105-64-6::2,105-64-6,3,True
pair::105-64-6::105-74-8::t3,105-64-6,105-74-8,sec::105-74-8::10,105-74-8,2,True
pair::105-64-6::105-74-8::t3,105-64-6,105-74-8,sec::105-74-8::2,105-74-8,4,True
pair::105-64-6::105-74-8::t4,105-64-6,105-74-8,sec::105-64-6::10,105-64-6,4,True
pair::105-64-6::105-74-8::t4,105-64-6,105-74-8,sec::105-64-6::2,105-64-6,1,True
pair::105-64-6::105-74-8::t4,105-64-6,105-74-8,sec::105-74-8::10,105-74-8,2,True
pair::105-64-6::105-74-8::t4,105-64-6,105-74-8,sec::105-74-8::2,105-74-8,3,True
pair::12136-45-7::1271-19-8::t0,12136-45-7,1271-19-8,sec::12136-45-7::10,12136-45-7,3,True
pair::12136-45-7::1271-19-8::t0,12136-45-7,1271-19-8,sec::12136-45-7::2,12136-45-7,11,True
pair::12136-45-7::1271-19-8::t0,12136-45-7,1271-19-8,sec::1271-19-8::10,1271-19-8,1,True
pair::12136-45-7::1271-19-8::t0,12136-45-7,1271-19-8,sec::1271-19-8::2,1271-19-8,2,True
pair::12136-45-7::1271-19-8::t1,12136-45-7,1271-19-8,sec::12136-45-7::10,12136-45-7,5,True
pair::12136-45-7::1271-19-8::t1,12136-45-7,1271-19-8,sec::12136-45-7::2,12136-45-7,3,True
pair::12136-45-7::1271-19-8::t1,12136-45-7,1271-19-8,sec::1271-19-8::10,1271-19-8,1,True
pair::12136-45-7::1271-19-8::t1,12136-45-7,1271-19-8,sec::1271-19-8::2,1271-19-8,2,True
pair::12136-45-7::1271-19-8::t2,12136-45-7,1271-19-8,sec::12136-45-7::10,12136-45-7,3,True
pair::12136-45-7::1271-19-8::t2,12136-45-7,1271-19-8,sec::12136-45-7::2,12136-45-7,5,True
pair::12136-45-7::1271-19-8::t2,12136-45-7,1271-19-8,sec::1271-19-8::10,1271-19-8,1,True
pair::12136-45-7::1271-19-8::t2,12136-45-7,1271-19-8,sec::1271-19-8::2,1271-19-8,2,True
pair::12136-45-7::1271-19-8::t3,12136-45-7,1271-19-8,sec::12136-45-7::10,12136-45-7,2,True
pair::12136-45-7::1271-19-8::t3,12136-45-7,1271-19-8,sec::12136-45-7::2,12136-45-7,,True
pair::12136-45-7::1271-19-8::t3,12136-45-7,1271-19-8,sec::1271-19-8::10,1271-19-8,1,True
pair::12136-45-7::1271-19-8::t3,12136-45-7,1271-19-8,sec::1271-19-8::2,1271-19-8,3,True
pair::12136-45-7::1271-19-8::t4,12136-45-7,1271-19-8,sec::12136-45-7::10,12136-45-7,6,True
pair::12136-45-7::1271-19-8::t4,12136-45-7,1271-19-8,sec::12136-45-7::2,12136-45-7,3,True
pair::12136-45-7::1271-19-8::t4,12136-45-7,1271-19-8,sec::1271-19-8::10,1271-19-8,2,True
pair::12136-45-7::1271-19-8::t4,12136-45-7,1271-19-8,sec::1271-19-8::2,1271-19-8,1,True
pair::10118-76-0::109-59-1::t0,10118-76-0,109-59-1,sec::10118-76-0::10,10118-76-0,1,True
pair::10118-76-0::109-59-1::t0,10118-76-0,109-59-1,sec::10118-76-0::2,10118-76-0,3,True
pair::10118-76-0::109-59-1::t0,10118-76-0,109-59-1,sec::109-59-1::10,109-59-1,4,True
pair::10118-76-0::109-59-1::t0,10118-76-0,109-59-1,sec::109-59-1::2,109-59-1,8,True
pair::10118-76-0::109-59-1::t1,10118-76-0,109-59-1,sec::10118-76-0::10,10118-76-0,1,True
pair::10118-76-0::109-59-1::t1,10118-76-0,109-59-1,sec::10118-76-0::2,10118-76-0,4,True
pair::10118-76-0::109-59-1::t1,10118-76-0,109-59-1,sec::109-59-1::10,109-59-1,2,True
pair::10118-76-0::109-59-1::t1,10118-76-0,109-59-1,sec::109-59-1::2,109-59-1,3,True
pair::10118-76-0::109-59-1::t2,10118-76-0,109-59-1,sec::10118-76-0::10,10118-76-0,1,True
pair::10118-76-0::109-59-1::t2,10118-76-0,109-59-1,sec::10118-76-0::2,10118-76-0,3,True
pair::10118-76-0::109-59-1::t2,10118-76-0,109-59-1,sec::109-59-1::10,109-59-1,11,True
pair::10118-76-0::109-59-1::t2,10118-76-0,109-59-1,sec::109-59-1::2,109-59-1,8,True
pair::10118-76-0::109-59-1::t3,10118-76-0,109-59-1,sec::10118-76-0::10,10118-76-0,2,True
pair::10118-76-0::109-59-1::t3,10118-76-0,109-59-1,sec::10118-76-0::2,10118-76-0,,True
pair::10118-76-0::109-59-1::t3,10118-76-0,109-59-1,sec::109-59-1::10,109-59-1,1,True
pair::10118-76-0::109-59-1::t3,10118-76-0,109-59-1,sec::109-59-1::2,109-59-1,15,True
pair::10118-76-0::109-59-1::t4,10118-76-0,109-59-1,sec::10118-76-0::10,10118-76-0,1,True
pair::10118-76-0::109-59-1::t4,10118-76-0,109-59-1,sec::10118-76-0::2,10118-76-0,2,True
pair::10118-76-0::109-59-1::t4,10118-76-0,109-59-1,sec::109-59-1::10,109-59-1,4,True
pair::10118-76-0::109-59-1::t4,10118-76-0,109-59-1,sec::109-59-1::2,109-59-1,3,True
pair::100-00-5::7772-98-7::t0,100-00-5,7772-98-7,sec::100-00-5::10,100-00-5,3,True
pair::100-00-5::7772-98-7::t0,100-00-5,7772-98-7,sec::100-00-5::2::p1,100-00-5,9,True
pair::100-00-5::7772-98-7::t0,100-00-5,7772-98-7,sec::100-00-5::2::p2,100-00-5,,True
pair::100-00-5::7772-98-7::t0,100-00-5,7772-98-7,sec::7772-98-7::10,7772-98-7,2,True
pair::100-00-5::7772-98-7::t0,100-00-5,7772-98-7,sec::7772-98-7::2,7772-98-7,1,True
pair::100-00-5::7772-98-7::t1,100-00-5,7772-98-7,sec::100-00-5::10,100-00-5,3,True
pair::100-00-5::7772-98-7::t1,100-00-5,7772-98-7,sec::100-00-5::2::p1,100-00-5,14,True
pair::100-00-5::7772-98-7::t1,100-00-5,7772-98-7,sec::100-00-5::2::p2,100-00-5,,True
pair::100-00-5::7772-98-7::t1,100-00-5,7772-98-7,sec::7772-98-7::10,7772-98-7,2,True
pair::100-00-5::7772-98-7::t1,100-00-5,7772-98-7,sec::7772-98-7::2,7772-98-7,1,True
pair::100-00-5::7772-98-7::t2,100-00-5,7772-98-7,sec::100-00-5::10,100-00-5,3,True
